customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_00171,Male,1,No,No,8,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card,42.689763048058325,5712.926372867806,No
ID_00172,Male,1,Yes,Yes,41,No,DSL,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card,20.957121916732017,1981.563173534753,No
ID_00173,Female,0,No,Yes,35,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Credit card,35.029300229157194,5301.976016609939,No
ID_00174,Female,1,Yes,No,9,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,70.3782045920444,3927.0440777471467,Yes
ID_00175,Female,1,No,Yes,58,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer,100.6585844435284,1362.85620806804,No
ID_00176,Male,0,No,Yes,39,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer,107.14780857940929,4198.808279995858,Yes
ID_00177,Male,1,No,Yes,53,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,88.3560899179019,6885.9708119388015,No
ID_00178,Male,1,No,No,38,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,28.682096707049993,294.58889592235175,Yes
ID_00179,Male,0,No,Yes,6,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer,119.13439612936327,6824.821563953664,No
ID_00180,Male,1,Yes,Yes,3,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,94.71039863391991,5512.754892103276,No
ID_00181,Male,1,Yes,No,14,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,62.6457163560387,5832.729665303736,No
ID_00182,Female,1,No,No,47,No,No,Yes,No,No,Yes,No,No internet service,Two year,No,Credit card,101.36755441646669,7151.786443450651,No
ID_00183,Male,0,No,No,5,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card,78.8572903691902,7555.378104096947,No
ID_00184,Male,1,No,Yes,34,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,80.27826425470604,2431.6063170976227,No
ID_00185,Male,0,Yes,No,71,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,117.13022380729154,7361.106552797269,No
ID_00186,Female,1,Yes,No,70,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Bank transfer,100.11279940550237,1810.6687618418657,No
ID_00187,Male,0,Yes,No,67,Yes,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,46.21507069218039,1240.563845303423,Yes
ID_00188,Male,1,Yes,Yes,57,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card,37.51579538193873,4483.253064320098,Yes
ID_00189,Female,0,Yes,No,18,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer,37.23087440382224,7428.487478299106,No
ID_00190,Male,0,Yes,No,61,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,65.45037760135841,529.6625678840226,No
ID_00191,Male,0,Yes,No,70,No,No,No internet service,No internet service,Yes,Yes,No,No,Two year,Yes,Bank transfer,58.85637738662382,4271.390092401436,No
ID_00192,Male,0,Yes,No,9,No,DSL,No internet service,No,No,Yes,Yes,Yes,One year,No,Credit card,65.27618509256243,5460.214266164172,No
ID_00193,Male,0,No,No,24,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Credit card,26.269766394223797,5988.844843182398,No
ID_00194,Male,0,Yes,Yes,43,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,40.2076948154583,4080.9584683110043,No
ID_00195,Female,1,Yes,Yes,57,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,99.75009153635321,4641.75373769898,No
ID_00196,Female,1,Yes,No,24,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,95.76012427042384,3684.0765079132425,Yes
ID_00197,Female,0,Yes,No,39,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,59.33117497630455,5813.755053382004,No
ID_00198,Male,0,No,No,69,No,DSL,Yes,No,No internet service,No,Yes,Yes,Two year,No,Mailed check,59.04635378628931,3096.014603847578,Yes
ID_00199,Male,0,Yes,Yes,9,No,No,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer,108.3823208567002,2315.0902240519076,No
ID_00200,Male,0,No,Yes,65,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Bank transfer,38.187653899554775,2175.8588357701105,No
ID_00201,Female,1,No,Yes,24,No,No,No,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,55.72145201010708,5261.745379381307,No
ID_00202,Male,0,No,Yes,70,Yes,DSL,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer,96.34760040131376,7404.244377882859,No
ID_00203,Male,1,Yes,No,10,No,DSL,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,77.4586587572083,2261.789158368762,No
ID_00204,Female,1,Yes,No,35,Yes,No,Yes,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer,26.02644795398767,2073.6849893212175,No
ID_00205,Male,0,Yes,No,48,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,21.18239060663965,5753.730207490565,Yes
ID_00206,Female,0,No,No,47,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card,21.91344408785473,172.20872176971028,No
ID_00207,Female,1,No,Yes,6,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,85.5982372640957,6690.3822650115035,No
ID_00208,Female,1,No,No,50,Yes,No,Yes,No,No internet service,No,No,No internet service,One year,No,Electronic check,82.24895857150617,3096.3283125118073,No
ID_00209,Male,0,No,Yes,16,No,DSL,No,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer,24.45114664811768,7223.2650809309225,No
ID_00210,Male,0,Yes,Yes,31,No,No,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,33.19628126481245,5697.629939944139,No
ID_00211,Male,0,Yes,No,25,No,DSL,No,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,92.25586065535504,6362.581780553964,Yes
ID_00212,Male,1,Yes,Yes,21,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer,50.958983129040334,1452.478745251217,No
ID_00213,Male,1,No,Yes,12,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,One year,No,Mailed check,119.16854608569871,2977.0313186912495,No
ID_00214,Male,0,No,No,11,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Bank transfer,51.24846552324547,2316.508042736309,Yes
ID_00215,Male,1,Yes,Yes,70,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,53.56869912434687,5749.307320489692,No
ID_00216,Female,1,Yes,Yes,0,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,61.94712809117694,279.6755398524292,Yes
ID_00217,Male,0,No,No,32,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,102.76562693552995,4991.897937278785,Yes
ID_00218,Female,0,Yes,Yes,13,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,75.7291370119688,6958.019334603428,Yes
ID_00219,Male,1,Yes,Yes,63,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,105.72457381245562,445.34982026881926,No
ID_00220,Male,1,No,No,42,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,62.72072180188181,2396.4840060252404,No
ID_00221,Male,0,No,Yes,57,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,80.8280771387464,1742.7958252450833,Yes
ID_00222,Female,0,No,No,40,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,20.46193178519519,7984.958981515044,Yes
ID_00223,Female,0,Yes,Yes,67,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Credit card,77.55477912650298,7886.432256267235,No
ID_00224,Female,0,No,Yes,38,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,28.052266773880703,1082.1427208057585,No
ID_00225,Female,0,Yes,No,0,No,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,39.30137541661856,1638.68525753483,No
ID_00226,Male,1,Yes,No,40,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,119.75383658284535,281.40669816279024,Yes
ID_00227,Female,1,No,Yes,44,No,No,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,83.71797585475917,4573.217858925087,No
ID_00228,Male,1,Yes,No,12,No,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,106.92553763658682,5518.163225908579,No
ID_00229,Male,1,No,Yes,70,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,25.732519291874183,5270.613636813957,No
ID_00230,Female,0,No,No,8,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,58.456113624240295,2153.953637082076,No
ID_00231,Female,0,Yes,Yes,62,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,No,Mailed check,106.2440928184349,1706.060691642792,Yes
ID_00232,Female,0,Yes,Yes,22,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,61.07844978057016,540.3488484620851,No
ID_00233,Female,1,No,Yes,53,No,No,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,45.36301863217129,5098.023235967477,No
ID_00234,Female,1,No,Yes,46,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,68.09869216553804,2039.4523162080798,Yes
ID_00235,Female,1,No,Yes,38,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Two year,No,Electronic check,67.09394598658064,800.8661793783505,No
ID_00236,Female,0,No,No,25,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,119.06859528208491,2900.6476698597194,No
ID_00237,Female,1,No,No,0,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,55.45043539094163,1272.9023461690617,No
ID_00238,Male,0,No,Yes,13,Yes,No,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,115.73469993101106,4099.322377167449,No
ID_00239,Female,0,Yes,Yes,64,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,111.20326946699609,1278.0349555379341,No
ID_00240,Female,0,Yes,No,68,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,64.95110743075944,7909.816713780745,No
ID_00241,Male,0,Yes,No,66,No,DSL,No,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,114.4981111573806,2750.972109704307,No
ID_00242,Female,0,Yes,No,48,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,92.88787265616178,3851.65782327039,Yes
ID_00243,Male,0,No,No,49,No,Fiber optic,Yes,No,No,No internet service,No,No,One year,Yes,Bank transfer,108.50111180716391,4813.437080241932,No
ID_00244,Male,1,Yes,No,57,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,109.17711434804846,6819.985474652445,No
ID_00245,Female,0,Yes,Yes,52,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,28.54608926916358,7588.9232157172755,No
ID_00246,Male,0,No,Yes,56,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,109.68248363549145,2999.007948140782,Yes
ID_00247,Male,1,Yes,No,17,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,68.95806104037989,3445.939688424279,No
ID_00248,Male,0,No,No,15,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.70356562858568,1292.6012777796727,No
ID_00249,Male,1,No,No,1,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,50.05174839721123,1598.2256220628772,No
ID_00250,Female,1,No,No,12,No,No,No,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,84.55192004242815,5805.519962966846,No
ID_00251,Male,1,No,No,44,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer,22.707845335941773,3538.690455619568,No
ID_00252,Female,0,No,No,71,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,57.11801614049466,6753.918120579596,No
ID_00253,Male,0,Yes,No,42,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Bank transfer,82.85888458391747,4280.251980599224,No
ID_00254,Male,1,Yes,No,71,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer,39.68730356696855,2333.346910460665,No
ID_00255,Male,0,Yes,No,53,No,No,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer,87.26216774976714,5466.535781152832,No
ID_00256,Male,0,No,Yes,30,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,102.88817995440175,3834.8379829195833,No
ID_00257,Female,1,Yes,No,8,No,No,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card,23.733727342589567,7132.762243446176,No
ID_00258,Female,1,Yes,No,47,Yes,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,80.394970566784,3037.5728799883204,Yes
ID_00259,Male,0,Yes,Yes,17,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Two year,No,Mailed check,78.06268747603383,2111.9773038543017,Yes
ID_00260,Male,1,Yes,Yes,10,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,98.20839844510242,3571.567309143556,No
ID_00261,Female,1,No,Yes,61,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,89.75096138108866,6807.522186084375,Yes
ID_00262,Male,1,Yes,No,18,No,No,No,No internet service,Yes,Yes,No,No,One year,No,Credit card,65.46200300202935,6612.814871411671,No
ID_00263,Male,0,No,No,23,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,55.45217692655377,7158.437758182336,Yes
ID_00264,Male,0,No,No,12,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,118.56489797330083,6812.17562219921,No
ID_00265,Female,0,Yes,No,45,Yes,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,70.17776322847212,2708.0813918972476,No
ID_00266,Female,1,No,Yes,52,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two year,No,Bank transfer,60.792900595386605,4778.639881668104,No
ID_00267,Female,0,No,No,28,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,119.30011674055564,6378.146017164843,No
ID_00268,Male,1,No,No,35,No,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,Yes,Credit card,38.05020725932579,6728.981165479491,No
ID_00269,Male,0,No,Yes,70,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,38.6133299377545,3273.876251342251,No
ID_00270,Female,0,No,No,16,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,117.64725249092999,4157.378531706945,Yes
ID_00271,Female,1,No,No,47,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,85.76903207990813,2396.2813113193088,No
ID_00272,Female,0,No,No,23,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer,71.97389861825675,5612.883650283462,No
ID_00273,Female,1,Yes,No,53,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,No,Credit card,26.777592961634085,5407.698312019139,No
ID_00274,Male,0,Yes,Yes,0,No,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,55.58611012381022,4764.086466543887,Yes
ID_00275,Female,0,No,Yes,66,No,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,63.33347535690662,5055.779309202481,Yes
ID_00276,Male,1,No,Yes,5,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,One year,Yes,Mailed check,71.14039458336003,7199.358825077414,No
ID_00277,Female,1,Yes,Yes,54,No,No,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Mailed check,63.65667510248088,6578.409677694418,No
ID_00278,Male,1,Yes,No,37,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,63.81088504967501,1086.0723701954398,No
ID_00279,Female,0,Yes,No,32,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,119.4835444751342,5177.648110815057,No
